Facility,N,Overall Missing Percent
1817,2,0.26595744680851063
1493,14,0.2659574468085106
1546,6,0.2659574468085106
1359,35,0.26565349544072947
1485,11,0.2649903288201161
1494,11,0.26499032882011603
1442,17,0.2640801001251564
1518,5,0.26382978723404255
1470,10,0.26382978723404255
1472,14,0.2629179331306991
1496,9,0.2624113475177305
1516,9,0.2624113475177305
1293,54,0.2612293144208038
1112,4,0.26063829787234044
627,4,0.26063829787234044
14,4,0.26063829787234044
1687,5,0.25957446808510637
1381,18,0.25886524822695034
1471,14,0.25835866261398177
1460,14,0.25835866261398177
1295,49,0.2583586626139817
1478,13,0.2569558101472994
1657,3,0.2553191489361702
62,3,0.2553191489361702
4047,1,0.2553191489361702
353,3,0.2553191489361702
1523,6,0.2553191489361702
2482,1,0.2553191489361702
4077,1,0.2553191489361702
1640,3,0.2553191489361702
20338,1,0.2553191489361702
20307,1,0.2553191489361702
4177,1,0.2553191489361702
1767,3,0.2553191489361702
4091,1,0.2553191489361702
20334,1,0.2553191489361702
4172,1,0.2553191489361702
1519,6,0.2553191489361702
1777,3,0.2553191489361702
1748,3,0.2553191489361702
1645,3,0.2553191489361702
1053,1,0.2553191489361702
1615,3,0.2553191489361702
5174,1,0.2553191489361702
4066,1,0.2553191489361702
1668,3,0.2553191489361702
2525,1,0.2553191489361702
46,3,0.2553191489361702
20319,1,0.2553191489361702
1680,4,0.2553191489361702
4129,1,0.2553191489361702
1652,3,0.2553191489361702
51,3,0.2553191489361702
2508,1,0.2553191489361702
1740,3,0.2553191489361702
1507,9,0.2529550827423168
1500,8,0.2526595744680851
1533,8,0.2526595744680851
1552,5,0.25106382978723407
1451,15,0.251063829787234
1489,12,0.24999999999999997
1502,7,0.2492401215805471
1776,3,0.24822695035460987
1465,13,0.24549918166939444
1467,12,0.24468085106382984
1679,4,0.24468085106382978
1737,2,0.24468085106382978
1910,2,0.24468085106382978
1649,6,0.24468085106382978
1905,2,0.24468085106382978
1532,4,0.24468085106382978
1899,2,0.24468085106382978
1843,2,0.24468085106382978
1555,6,0.24468085106382978
1850,2,0.24468085106382978
1795,2,0.24468085106382978
1775,4,0.24468085106382978
1750,4,0.24468085106382978
1719,2,0.24468085106382978
628,2,0.24468085106382978
1806,4,0.24468085106382978
1619,4,0.24468085106382978
26,4,0.24468085106382978
294,2,0.24468085106382978
1709,2,0.24468085106382978
974,2,0.24468085106382978
1839,2,0.24468085106382978
1821,2,0.24468085106382978
1833,2,0.24468085106382978
1808,2,0.24468085106382978
1814,2,0.24468085106382978
1476,10,0.24468085106382975
1443,14,0.24468085106382975
1549,5,0.23829787234042554
1458,10,0.23829787234042554
1558,5,0.23829787234042554
1510,10,0.23829787234042554
1501,10,0.23829787234042552
1495,8,0.23670212765957446
1487,11,0.23597678916827855
1459,11,0.23597678916827855
8,3,0.2340425531914894
1529,6,0.2340425531914894
1743,3,0.23404255319148937
1453,9,0.23404255319148937
1840,3,0.23404255319148937
1684,3,0.23404255319148937
1835,2,0.23404255319148937
1863,3,0.23404255319148937
1851,3,0.23404255319148937
1574,3,0.23404255319148937
1701,2,0.23404255319148937
1757,3,0.23404255319148937
1666,3,0.23404255319148937
1528,7,0.23100303951367782
1508,7,0.23100303951367782
1503,7,0.23100303951367782
1744,4,0.22872340425531915
1111,4,0.22872340425531915
1571,4,0.22872340425531915
1738,4,0.22872340425531915
1509,8,0.22872340425531915
1826,4,0.22872340425531915
1728,4,0.22872340425531915
1725,3,0.22695035460992907
1707,3,0.22695035460992907
1544,5,0.22553191489361704
1491,11,0.2243713733075435
1849,2,0.22340425531914893
1505,7,0.22188449848024314
1534,8,0.22074468085106383
4212,1,0.2127659574468085
100431,1,0.2127659574468085
100419,1,0.2127659574468085
20325,1,0.2127659574468085
4263,1,0.2127659574468085
4248,1,0.2127659574468085
412,1,0.2127659574468085
4269,1,0.2127659574468085
498,1,0.2127659574468085
413,1,0.2127659574468085
4217,1,0.2127659574468085
4339,1,0.2127659574468085
100411,1,0.2127659574468085
4256,1,0.2127659574468085
4220,1,0.2127659574468085
4257,1,0.2127659574468085
416,1,0.2127659574468085
4258,1,0.2127659574468085
5104,1,0.2127659574468085
4260,1,0.2127659574468085
4228,1,0.2127659574468085
100423,1,0.2127659574468085
20331,1,0.2127659574468085
4302,1,0.2127659574468085
4281,1,0.2127659574468085
20340,1,0.2127659574468085
9,2,0.2127659574468085
4299,1,0.2127659574468085
100432,1,0.2127659574468085
4283,1,0.2127659574468085
4233,1,0.2127659574468085
4235,1,0.2127659574468085
4284,1,0.2127659574468085
4296,1,0.2127659574468085
4236,1,0.2127659574468085
4294,1,0.2127659574468085
4241,1,0.2127659574468085
4292,1,0.2127659574468085
4307,1,0.2127659574468085
4280,1,0.2127659574468085
100421,1,0.2127659574468085
4277,1,0.2127659574468085
4223,1,0.2127659574468085
100406,1,0.2127659574468085
4224,1,0.2127659574468085
100420,1,0.2127659574468085
4275,1,0.2127659574468085
100422,1,0.2127659574468085
4226,1,0.2127659574468085
4231,1,0.2127659574468085
4240,1,0.2127659574468085
4229,1,0.2127659574468085
4279,1,0.2127659574468085
426,1,0.2127659574468085
437,1,0.2127659574468085
4308,1,0.2127659574468085
4261,1,0.2127659574468085
11937,1,0.2127659574468085
5105,1,0.2127659574468085
199,1,0.2127659574468085
123,1,0.2127659574468085
126,1,0.2127659574468085
5311,1,0.2127659574468085
5301,1,0.2127659574468085
145,1,0.2127659574468085
5295,1,0.2127659574468085
5294,1,0.2127659574468085
5291,1,0.2127659574468085
5288,1,0.2127659574468085
159,1,0.2127659574468085
170,1,0.2127659574468085
176,1,0.2127659574468085
11956,1,0.2127659574468085
11958,1,0.2127659574468085
182,1,0.2127659574468085
183,1,0.2127659574468085
5266,1,0.2127659574468085
5262,1,0.2127659574468085
5257,1,0.2127659574468085
5255,1,0.2127659574468085
11959,1,0.2127659574468085
188,1,0.2127659574468085
189,1,0.2127659574468085
5251,2,0.2127659574468085
5249,1,0.2127659574468085
100458,1,0.2127659574468085
108,1,0.2127659574468085
84,1,0.2127659574468085
5397,1,0.2127659574468085
11941,1,0.2127659574468085
42,1,0.2127659574468085
11929,1,0.2127659574468085
11943,1,0.2127659574468085
11946,1,0.2127659574468085
100462,1,0.2127659574468085
5416,1,0.2127659574468085
5415,1,0.2127659574468085
5414,1,0.2127659574468085
5410,1,0.2127659574468085
5400,1,0.2127659574468085
5393,1,0.2127659574468085
82,1,0.2127659574468085
5385,1,0.2127659574468085
5383,1,0.2127659574468085
68,1,0.2127659574468085
5374,1,0.2127659574468085
70,1,0.2127659574468085
5369,1,0.2127659574468085
72,2,0.2127659574468085
5358,1,0.2127659574468085
74,1,0.2127659574468085
76,2,0.2127659574468085
81,1,0.2127659574468085
193,1,0.2127659574468085
203,1,0.2127659574468085
406,1,0.2127659574468085
5241,2,0.2127659574468085
20128,1,0.2127659574468085
20190,1,0.2127659574468085
20231,1,0.2127659574468085
20279,1,0.2127659574468085
20287,1,0.2127659574468085
20298,1,0.2127659574468085
100452,1,0.2127659574468085
100447,1,0.2127659574468085
5154,1,0.2127659574468085
5153,1,0.2127659574468085
5151,1,0.2127659574468085
5149,1,0.2127659574468085
5146,1,0.2127659574468085
20301,1,0.2127659574468085
5139,1,0.2127659574468085
5137,1,0.2127659574468085
17,1,0.2127659574468085
20308,1,0.2127659574468085
387,1,0.2127659574468085
20311,1,0.2127659574468085
392,1,0.2127659574468085
393,2,0.2127659574468085
394,1,0.2127659574468085
5109,1,0.2127659574468085
404,1,0.2127659574468085
5170,1,0.2127659574468085
11968,1,0.2127659574468085
348,1,0.2127659574468085
5214,1,0.2127659574468085
207,1,0.2127659574468085
100454,1,0.2127659574468085
11961,1,0.2127659574468085
229,1,0.2127659574468085
250,1,0.2127659574468085
5225,1,0.2127659574468085
5219,2,0.2127659574468085
5218,2,0.2127659574468085
5217,2,0.2127659574468085
5216,1,0.2127659574468085
5215,1,0.2127659574468085
11962,1,0.2127659574468085
5182,1,0.2127659574468085
5210,1,0.2127659574468085
299,1,0.2127659574468085
300,1,0.2127659574468085
318,1,0.2127659574468085
5199,1,0.2127659574468085
11963,1,0.2127659574468085
11965,1,0.2127659574468085
327,1,0.2127659574468085
331,1,0.2127659574468085
334,1,0.2127659574468085
5187,1,0.2127659574468085
5172,1,0.2127659574468085
1001,1,0.2127659574468085
4206,1,0.2127659574468085
2412,1,0.2127659574468085
2429,1,0.2127659574468085
2431,1,0.2127659574468085
2432,1,0.2127659574468085
2433,1,0.2127659574468085
979,1,0.2127659574468085
2439,1,0.2127659574468085
2441,1,0.2127659574468085
2446,1,0.2127659574468085
2447,1,0.2127659574468085
2448,1,0.2127659574468085
2450,1,0.2127659574468085
2451,1,0.2127659574468085
2452,1,0.2127659574468085
2454,1,0.2127659574468085
2455,1,0.2127659574468085
2459,1,0.2127659574468085
2460,1,0.2127659574468085
2463,1,0.2127659574468085
2464,1,0.2127659574468085
2428,1,0.2127659574468085
2407,1,0.2127659574468085
2467,1,0.2127659574468085
1008,1,0.2127659574468085
2030,1,0.2127659574468085
2031,1,0.2127659574468085
1050,1,0.2127659574468085
2034,1,0.2127659574468085
1049,1,0.2127659574468085
2038,1,0.2127659574468085
2042,1,0.2127659574468085
2090,1,0.2127659574468085
1041,1,0.2127659574468085
2155,1,0.2127659574468085
2177,1,0.2127659574468085
2181,1,0.2127659574468085
1038,1,0.2127659574468085
2244,1,0.2127659574468085
1036,1,0.2127659574468085
1035,1,0.2127659574468085
1024,1,0.2127659574468085
1016,1,0.2127659574468085
1014,1,0.2127659574468085
2466,1,0.2127659574468085
2468,1,0.2127659574468085
2024,1,0.2127659574468085
2520,1,0.2127659574468085
2523,1,0.2127659574468085
2524,1,0.2127659574468085
2531,1,0.2127659574468085
2532,1,0.2127659574468085
2533,1,0.2127659574468085
2534,1,0.2127659574468085
2535,1,0.2127659574468085
2537,1,0.2127659574468085
2538,1,0.2127659574468085
2539,1,0.2127659574468085
2540,1,0.2127659574468085
4205,1,0.2127659574468085
1543,2,0.2127659574468085
1541,3,0.2127659574468085
1522,2,0.2127659574468085
2545,1,0.2127659574468085
2548,1,0.2127659574468085
2549,1,0.2127659574468085
2551,1,0.2127659574468085
2522,1,0.2127659574468085
2516,1,0.2127659574468085
2469,1,0.2127659574468085
2513,1,0.2127659574468085
2470,1,0.2127659574468085
2473,1,0.2127659574468085
2474,1,0.2127659574468085
2475,1,0.2127659574468085
2478,1,0.2127659574468085
2480,1,0.2127659574468085
2481,1,0.2127659574468085
2483,1,0.2127659574468085
2492,1,0.2127659574468085
2494,1,0.2127659574468085
2495,1,0.2127659574468085
2496,1,0.2127659574468085
2498,1,0.2127659574468085
2499,1,0.2127659574468085
2502,1,0.2127659574468085
2503,1,0.2127659574468085
2504,1,0.2127659574468085
2509,1,0.2127659574468085
2510,1,0.2127659574468085
2029,1,0.2127659574468085
2022,1,0.2127659574468085
2555,1,0.2127659574468085
1784,1,0.2127659574468085
1786,2,0.2127659574468085
1787,3,0.2127659574468085
1788,2,0.2127659574468085
1789,1,0.2127659574468085
1643,1,0.2127659574468085
1791,2,0.2127659574468085
1618,3,0.2127659574468085
1794,1,0.2127659574468085
1797,2,0.2127659574468085
1804,2,0.2127659574468085
1812,3,0.2127659574468085
1813,2,0.2127659574468085
1815,1,0.2127659574468085
1825,2,0.2127659574468085
1830,3,0.2127659574468085
1097,1,0.2127659574468085
1837,1,0.2127659574468085
1838,1,0.2127659574468085
1845,3,0.2127659574468085
1785,1,0.2127659574468085
1780,1,0.2127659574468085
1079,1,0.2127659574468085
1760,1,0.2127659574468085
1691,3,0.2127659574468085
1676,1,0.2127659574468085
1692,4,0.2127659574468085
1695,4,0.2127659574468085
1702,1,0.2127659574468085
1705,2,0.2127659574468085
1706,2,0.2127659574468085
1708,1,0.2127659574468085
1715,2,0.2127659574468085
1718,3,0.2127659574468085
1720,1,0.2127659574468085
1721,2,0.2127659574468085
1115,2,0.2127659574468085
1734,1,0.2127659574468085
1741,3,0.2127659574468085
1746,4,0.2127659574468085
1749,1,0.2127659574468085
1751,2,0.2127659574468085
1756,3,0.2127659574468085
1089,1,0.2127659574468085
1075,1,0.2127659574468085
2018,1,0.2127659574468085
1977,1,0.2127659574468085
1988,1,0.2127659574468085
1991,1,0.2127659574468085
1992,1,0.2127659574468085
1993,1,0.2127659574468085
1997,1,0.2127659574468085
1998,1,0.2127659574468085
1999,1,0.2127659574468085
2000,1,0.2127659574468085
1052,1,0.2127659574468085
2002,1,0.2127659574468085
2003,2,0.2127659574468085
2004,1,0.2127659574468085
2005,2,0.2127659574468085
2006,1,0.2127659574468085
2007,1,0.2127659574468085
2009,1,0.2127659574468085
2011,2,0.2127659574468085
2013,1,0.2127659574468085
2015,1,0.2127659574468085
1984,1,0.2127659574468085
1969,1,0.2127659574468085
1069,1,0.2127659574468085
1961,1,0.2127659574468085
1881,2,0.2127659574468085
1068,1,0.2127659574468085
1889,1,0.2127659574468085
1896,1,0.2127659574468085
1900,1,0.2127659574468085
1909,1,0.2127659574468085
1911,1,0.2127659574468085
1066,1,0.2127659574468085
1917,1,0.2127659574468085
1064,1,0.2127659574468085
1063,1,0.2127659574468085
1059,1,0.2127659574468085
1934,1,0.2127659574468085
1937,1,0.2127659574468085
1942,1,0.2127659574468085
1055,1,0.2127659574468085
1952,1,0.2127659574468085
1954,1,0.2127659574468085
1958,1,0.2127659574468085
2553,1,0.2127659574468085
2552,1,0.2127659574468085
2557,1,0.2127659574468085
596,1,0.2127659574468085
3711,1,0.2127659574468085
3713,1,0.2127659574468085
3714,1,0.2127659574468085
3715,1,0.2127659574468085
3731,1,0.2127659574468085
3734,1,0.2127659574468085
3754,1,0.2127659574468085
568,1,0.2127659574468085
4064,1,0.2127659574468085
4065,1,0.2127659574468085
4068,1,0.2127659574468085
4070,1,0.2127659574468085
4071,1,0.2127659574468085
4075,1,0.2127659574468085
4085,1,0.2127659574468085
4093,1,0.2127659574468085
4094,1,0.2127659574468085
4096,1,0.2127659574468085
4098,1,0.2127659574468085
3707,1,0.2127659574468085
3695,1,0.2127659574468085
4101,1,0.2127659574468085
3692,1,0.2127659574468085
3610,1,0.2127659574468085
3613,1,0.2127659574468085
3616,1,0.2127659574468085
3619,1,0.2127659574468085
3625,1,0.2127659574468085
608,1,0.2127659574468085
3631,1,0.2127659574468085
3635,1,0.2127659574468085
3647,1,0.2127659574468085
3650,1,0.2127659574468085
3654,1,0.2127659574468085
3656,1,0.2127659574468085
3660,1,0.2127659574468085
3664,1,0.2127659574468085
606,1,0.2127659574468085
3672,1,0.2127659574468085
3680,1,0.2127659574468085
3681,1,0.2127659574468085
3690,1,0.2127659574468085
4100,1,0.2127659574468085
4103,1,0.2127659574468085
3604,1,0.2127659574468085
4155,1,0.2127659574468085
4160,1,0.2127659574468085
4161,1,0.2127659574468085
4162,1,0.2127659574468085
4167,1,0.2127659574468085
4176,1,0.2127659574468085
4179,1,0.2127659574468085
4180,1,0.2127659574468085
4182,1,0.2127659574468085
4184,1,0.2127659574468085
4185,1,0.2127659574468085
4187,1,0.2127659574468085
4192,1,0.2127659574468085
514,1,0.2127659574468085
4194,1,0.2127659574468085
1517,6,0.2127659574468085
4196,1,0.2127659574468085
513,1,0.2127659574468085
4201,1,0.2127659574468085
4203,1,0.2127659574468085
4156,1,0.2127659574468085
4154,1,0.2127659574468085
4104,1,0.2127659574468085
4151,1,0.2127659574468085
4105,1,0.2127659574468085
4107,1,0.2127659574468085
4110,1,0.2127659574468085
4113,1,0.2127659574468085
4116,1,0.2127659574468085
4117,1,0.2127659574468085
4118,1,0.2127659574468085
4119,1,0.2127659574468085
4120,1,0.2127659574468085
4124,1,0.2127659574468085
4125,1,0.2127659574468085
4130,1,0.2127659574468085
4132,1,0.2127659574468085
4133,1,0.2127659574468085
4136,1,0.2127659574468085
4139,1,0.2127659574468085
4140,1,0.2127659574468085
4144,1,0.2127659574468085
4145,1,0.2127659574468085
3606,1,0.2127659574468085
3609,1,0.2127659574468085
3601,1,0.2127659574468085
2585,1,0.2127659574468085
2589,1,0.2127659574468085
2591,1,0.2127659574468085
2592,1,0.2127659574468085
2593,1,0.2127659574468085
2600,1,0.2127659574468085
2601,1,0.2127659574468085
2602,1,0.2127659574468085
2606,1,0.2127659574468085
2607,1,0.2127659574468085
2608,1,0.2127659574468085
2610,1,0.2127659574468085
2611,1,0.2127659574468085
2612,1,0.2127659574468085
2613,1,0.2127659574468085
2614,1,0.2127659574468085
2616,1,0.2127659574468085
2617,1,0.2127659574468085
2619,1,0.2127659574468085
2621,1,0.2127659574468085
2587,1,0.2127659574468085
2584,1,0.2127659574468085
2624,1,0.2127659574468085
2582,1,0.2127659574468085
2558,1,0.2127659574468085
2559,1,0.2127659574468085
2560,1,0.2127659574468085
2561,1,0.2127659574468085
2564,1,0.2127659574468085
2565,1,0.2127659574468085
2567,1,0.2127659574468085
2569,1,0.2127659574468085
2570,1,0.2127659574468085
2571,1,0.2127659574468085
2572,1,0.2127659574468085
2573,1,0.2127659574468085
2574,1,0.2127659574468085
2576,1,0.2127659574468085
2577,1,0.2127659574468085
2578,1,0.2127659574468085
2579,1,0.2127659574468085
2580,1,0.2127659574468085
2581,1,0.2127659574468085
2622,1,0.2127659574468085
1689,2,0.2127659574468085
2626,1,0.2127659574468085
3521,1,0.2127659574468085
639,1,0.2127659574468085
3486,1,0.2127659574468085
3489,1,0.2127659574468085
3494,1,0.2127659574468085
3499,1,0.2127659574468085
3500,1,0.2127659574468085
3507,1,0.2127659574468085
3513,1,0.2127659574468085
3520,1,0.2127659574468085
3541,1,0.2127659574468085
643,1,0.2127659574468085
3545,1,0.2127659574468085
3547,1,0.2127659574468085
3551,1,0.2127659574468085
3564,1,0.2127659574468085
616,1,0.2127659574468085
3581,1,0.2127659574468085
3595,1,0.2127659574468085
3598,1,0.2127659574468085
614,1,0.2127659574468085
3480,1,0.2127659574468085
3479,1,0.2127659574468085
740,1,0.2127659574468085
2629,1,0.2127659574468085
960,1,0.2127659574468085
927,1,0.2127659574468085
761,1,0.2127659574468085
743,1,0.2127659574468085
2628,1,0.2127659574468085
742,1,0.2127659574468085
647,1,0.2127659574468085
739,1,0.2127659574468085
734,1,0.2127659574468085
3113,1,0.2127659574468085
3358,1,0.2127659574468085
2627,1,0.2127659574468085
3456,1,0.2127659574468085
3461,1,0.2127659574468085
3463,1,0.2127659574468085
693,1,0.2127659574468085
1521,1,0.2127659574468085
2630,1,0.2127659574468085
1688,3,0.19148936170212766
1712,3,0.19148936170212766
1848,1,0.19148936170212766
1792,2,0.18085106382978725
2541,1,0.14893617021276595
1790,1,0.14893617021276595
1793,1,0.14893617021276595
2542,1,0.14893617021276595
2543,1,0.14893617021276595
2544,1,0.14893617021276595
4195,1,0.14893617021276595
100416,1,0.0851063829787234
1674,1,0.0851063829787234
100434,1,0.0851063829787234
100435,1,0.0851063829787234
100437,1,0.0851063829787234
100438,1,0.0851063829787234
100443,1,0.0851063829787234
664,1,0.0851063829787234
100463,1,0.0851063829787234
